date,DE0005933931,DE0006289390,DE000A0F5UF5,DE000A0F5UG3,DE000ETFL474,IE0005042456,IE000NBRE3P7,IE00B53SZB19,IE00B5BMR087,IE00B6X2VY59,IE00BCRY6557,IE00BFY0GT14,IE00BJK55C48,IE00BJQRDN15,IE00BKWQ0G16,IE00BM67HX07,IE00BZ02LR44,IE00BZ048462,LU0274211480,LU0340285161,LU1109942653,LU1109943388,LU1681040900,LU1829219390,LU1900066033
2018-02-19,118.22,315.02,70.95,18.67,15.72,20.43,,,,106.13,100.91,,,,58.03,45.93,,,120.5,,18.99,19.13,,,
2018-02-20,,,,,,,,376.37,261.94,,,,,,,,,5.05,,253.81,,,,,
2018-03-05,115.41,310.86,72.11,18.33,15.42,20.14,,382.04,262.56,105.67,100.88,,,,56.27,45.72,,5.06,117.63,251.64,18.95,19.09,,,
2018-03-19,116.6,307.75,71.95,18.52,15.57,19.96,,381.21,261.97,105.17,100.86,,,,56.68,45.59,,5.06,118.86,252.33,18.99,19.13,,,
2018-04-03,114.55,300.48,67.71,18.26,15.17,19.95,,358.72,252.55,104.82,100.82,,,,54.98,43.94,,5.06,116.76,245.27,18.94,19.08,,,
2018-04-05,,,,,,,,,,,,,,,,,,,,,,,104.84,,
2018-04-16,118.17,307.27,69.98,18.76,15.55,20.46,,370.77,258.84,105.12,100.82,,,,56.39,44.98,,5.07,120.47,251.58,19.08,19.22,104.99,,
2018-04-24,,,,,,,,,,,,,,,,,20.64,,,,,,,,
2018-04-30,120.23,302.18,69.25,19.41,15.92,21.39,,366.87,256.02,105.11,100.81,,,,57.69,44.49,20.68,5.08,122.56,250.23,19.05,19.2,105.29,,
2018-05-14,123.51,311.66,73.04,19.7,16.3,22.04,,387.05,264.19,105.03,100.8,,,,58.11,45.89,21.05,5.08,125.92,256.6,19.05,19.19,105.36,,
2018-05-28,122.3,310.06,73.04,19.36,15.91,,,,,,,,,,56.33,,,,,,,,105.37,,
2018-05-29,,,,,,21.84,,385.19,260.5,103.38,100.72,,,,,45.2,20.53,5.08,122.82,250.55,18.8,18.94,,,
2018-06-11,122.11,317.35,75.22,19.45,15.84,22.19,,398.68,269.61,103.78,100.68,,,,55.43,46.75,21.12,5.09,124.52,258.12,18.88,19.02,105.32,,
2018-06-25,116.66,304.04,73.85,18.82,15.19,21.55,,391.45,263.46,103.65,100.69,,,,53.3,45.65,20.55,5.09,118.97,251.14,18.87,19.01,105.38,,
2018-07-09,119.26,310.7,76.36,19.34,15.53,22.08,,404.76,270.16,103.5,100.68,,,,54.36,46.77,21.03,5.1,121.62,256.78,18.9,19.04,105.49,,
2018-07-23,119.29,314.08,77.35,19.24,15.48,21.99,,410.03,272.44,103.64,100.69,,,,53.84,47.13,21.12,5.1,121.66,257.79,18.97,19.11,105.65,,
2018-08-06,119.76,319.8,78.07,19.51,15.56,22.03,,413.82,276.77,103.96,100.7,,,,54.66,47.85,21.28,5.11,122.14,259.99,19.05,19.19,105.89,,
2018-08-20,117.22,323.43,77.41,19.18,15.11,21.98,,410.42,277.71,103.61,100.69,,,,53.16,47.99,21.2,5.12,119.55,258.83,19.04,19.18,105.97,,
2018-09-03,117.35,326.29,80.38,19.28,15.13,21.74,,,,103.34,100.68,,,,53.06,48.74,21.54,,119.69,,19.01,19.15,106.03,,
2018-09-04,,,,,,,,424.42,281.74,,,,,,,,,5.12,,261.08,,,,,
2018-09-17,114.96,327.59,78.09,19.11,14.92,21.18,,414.05,281.17,103.69,100.68,,,,53.38,48.54,21.42,5.13,117.26,260.94,19.05,19.19,106.14,,
2018-10-01,117.27,334.91,80.3,19.43,15.06,21.74,,425.79,284.73,103.8,100.67,,,,53.64,49.12,21.69,5.13,119.61,264.49,19.06,19.2,106.23,,
2018-10-15,110.37,317.38,74.25,18.22,14.19,20.43,,393.73,267.96,103.63,100.65,,,,50.83,46.22,20.25,5.13,112.58,248.53,18.97,19.12,106.25,,
2018-10-29,107.72,307.26,70.52,17.93,13.97,20.43,,373.93,257.35,102.99,100.62,,,,49.66,44.3,19.53,5.14,109.88,238.96,18.83,18.97,106.17,,
2018-11-08,,,,,,,,,,,,,,,,,,,,,,,,88.98,
2018-11-12,107.62,319.41,71.77,18.18,14.11,20.53,,380.57,265.86,103.06,100.6,,,,50.84,45.72,20.17,,109.78,245.55,18.88,19.02,106.19,86.66,
2018-11-13,,,,,,,,,,,,,,,,,,5.14,,,,,,,
2018-11-26,107.88,310.26,70.22,18.04,14.12,20.55,,372.39,260.94,102.18,100.5,,,,50.62,44.86,20.0,5.13,110.06,242.15,18.55,18.68,105.89,87.03,
2018-12-10,100.91,307.87,70.27,17.15,13.19,19.64,,372.71,257.68,101.45,100.41,,,,46.52,44.25,19.55,5.11,102.95,236.62,18.31,18.44,104.92,79.07,
2018-12-24,,,,,,19.54,,329.07,229.81,,,,,,45.93,,,5.12,,218.5,,,105.05,76.14,
2018-12-27,98.63,291.67,66.15,16.67,12.78,,,,,101.75,100.4,,,,,41.7,18.71,,100.62,,18.37,18.51,,,
2019-01-07,102.09,296.66,68.26,17.26,13.27,19.92,,362.02,249.36,101.28,100.38,,,,47.51,42.7,19.33,5.11,104.16,232.77,18.33,18.47,104.99,80.64,
2019-01-21,105.78,311.55,71.37,17.94,13.79,20.4,,,,101.85,100.43,,,,49.98,44.69,20.14,,107.92,,18.67,18.81,105.76,83.25,
2019-01-22,,,,,,,,370.82,257.64,,,,,,,,,5.14,,240.06,,,,,
2019-02-04,106.11,318.23,73.22,17.99,13.77,20.58,,388.3,266.76,102.43,100.5,,,,49.06,45.57,20.44,5.16,108.25,247.31,18.75,18.89,106.34,79.15,
2019-02-18,107.27,326.86,74.25,18.5,14.18,21.18,,,,102.76,100.55,,,,50.4,46.45,20.81,,109.44,,18.87,19.01,106.56,83.05,
2019-02-19,,,,,,,,394.49,272.41,,,,,,,,,5.17,,252.11,,,,,
2019-02-21,,,,,,,,,,,,,,,,,,,,,,,,,12.7
2019-02-28,,,,,,,,,,,,20.0,,,,,,,,,,,,,
2019-03-04,110.03,326.22,75.29,18.86,14.6,21.03,,399.39,273.91,103.21,100.58,20.0,,,51.77,46.73,21.06,5.18,112.27,254.12,19.09,19.23,106.88,86.65,12.73
2019-03-18,110.64,327.63,77.15,19.22,14.83,21.57,,409.27,278.06,103.52,100.61,20.28,,,52.59,47.4,21.37,5.18,112.89,257.71,19.18,19.32,107.06,87.35,12.92
2019-04-01,110.87,331.92,78.76,19.16,14.78,21.65,,417.84,281.53,103.62,100.61,20.45,,,51.75,47.96,21.47,5.19,113.13,259.79,19.27,19.41,107.21,85.19,13.31
2019-04-15,114.06,333.58,80.35,19.61,15.33,22.06,,426.32,285.5,104.1,100.64,20.75,,,54.14,48.61,21.8,5.2,116.39,263.63,19.43,19.58,107.51,90.65,13.54
2019-04-29,116.92,335.76,82.56,19.92,15.55,22.1,,438.0,289.23,104.4,100.65,20.9,,,54.81,49.23,22.01,5.21,119.31,265.57,19.46,19.6,107.78,90.88,13.84
2019-05-13,112.46,320.53,77.17,19.08,14.58,21.32,,409.46,276.58,103.85,100.63,20.08,,,51.5,47.02,21.08,5.22,114.75,255.06,19.27,19.41,107.87,82.97,13.19
2019-05-27,114.15,324.1,76.96,19.43,14.74,,,,,,,20.21,,,51.54,,,,,,,,107.91,81.45,12.57
2019-05-28,,,,,,21.71,,407.1,275.88,103.42,100.61,,,,,46.85,21.19,5.22,116.05,255.23,19.28,19.42,,,
2019-06-10,,,,,,22.07,,419.72,284.4,103.66,100.63,20.6,,,51.53,48.2,21.71,5.23,,,,,108.02,80.96,12.81
2019-06-11,114.94,330.2,79.22,19.58,14.86,,,,,,,,,,,,,,117.3,262.15,19.31,19.45,,,
2019-06-24,116.06,338.87,81.43,19.8,14.92,22.21,,432.15,290.34,104.38,100.66,21.03,,,51.58,49.17,22.21,5.23,118.44,266.98,19.51,19.65,108.27,79.56,13.21
2019-07-08,118.59,339.96,82.1,20.2,15.29,22.63,,435.76,293.5,104.66,100.66,21.2,,,53.46,49.68,22.35,5.24,121.03,269.13,19.63,19.78,108.48,83.83,13.45
2019-07-22,116.19,344.67,83.36,19.94,15.19,22.53,,442.39,294.55,104.87,100.69,21.24,,,52.49,49.82,22.33,5.25,118.57,269.56,19.57,19.71,108.66,81.52,13.91
2019-07-30,,,,,,,,,,,,,,40.0,,,,,,,,,,,
2019-08-05,110.21,326.18,78.19,18.95,14.4,21.66,,415.0,280.81,104.71,100.69,20.27,,38.02,49.02,47.45,21.46,5.25,112.48,257.29,19.58,19.73,108.72,76.68,13.05
2019-08-19,110.75,332.07,81.45,19.08,14.36,21.75,,432.38,288.94,104.57,100.68,20.64,,38.56,48.49,48.79,21.88,5.26,113.03,261.86,19.57,19.72,108.74,74.21,13.41
2019-09-02,112.99,335.66,81.16,19.37,14.56,22.05,,,,104.57,100.69,20.7,,38.72,48.69,48.84,21.99,,115.33,,19.79,19.94,108.86,74.71,13.8
2019-09-03,,,,,,,,426.28,287.39,,,,,,,,,5.26,,261.39,,,,,
2019-09-16,117.02,344.41,82.88,19.98,15.41,22.2,,439.99,296.69,104.74,100.66,21.29,,40.03,52.71,50.03,22.51,5.27,119.44,270.04,19.86,20.0,109.08,82.62,14.35
2019-09-30,117.46,342.32,81.8,20.24,15.51,22.46,,434.25,294.7,104.52,100.66,21.16,,39.88,52.71,49.67,22.5,5.28,119.89,268.34,19.73,19.88,109.21,81.37,
2019-10-01,,,,,,,,,,,,,,,,,,,,,,,,,14.67
2019-10-14,118.01,340.74,82.78,20.12,15.55,21.92,,439.52,293.84,104.67,100.64,21.13,,39.58,52.72,49.46,22.48,,120.45,267.86,19.68,19.82,109.31,82.29,14.92
2019-10-15,,,,,,,,,,,,,,,,,,5.28,,,,,,,
2019-10-28,122.3,344.64,85.61,20.66,16.04,22.29,,454.52,301.17,105.2,100.65,21.67,,40.59,54.89,50.62,23.09,5.29,124.84,274.82,19.7,19.85,109.61,86.77,15.19
2019-11-11,124.73,352.58,87.03,21.11,16.3,22.3,,462.12,306.13,105.41,100.64,22.03,,41.49,55.58,51.42,23.43,5.3,127.31,279.3,19.78,19.93,109.73,88.91,15.63
2019-11-12,,,,,,,,,,,,,5.03,,,,,,,,,,,,
2019-11-25,125.17,357.62,88.44,21.19,16.41,22.57,,469.65,311.01,105.01,100.62,22.28,4.99,41.83,55.41,52.22,23.73,5.3,127.77,282.47,19.79,19.93,109.85,88.33,15.83
2019-12-09,123.83,356.01,88.36,21.09,16.38,22.09,,469.23,311.49,105.34,100.62,22.31,5.03,42.05,55.22,52.26,23.86,5.31,126.41,282.86,19.93,20.08,110.0,87.51,15.97
2019-12-23,125.66,364.21,91.88,21.7,16.89,23.29,,487.98,320.39,105.74,100.62,22.89,5.05,43.0,57.3,53.72,24.44,5.31,128.29,290.11,20.06,20.21,110.17,91.3,16.76
2020-01-06,124.02,366.18,93.51,21.61,16.76,23.16,,496.59,322.76,105.71,100.6,23.03,5.06,42.95,57.04,54.07,24.52,5.32,126.61,291.9,20.11,20.25,110.29,90.89,16.48
2020-01-20,127.99,374.44,96.94,21.81,16.94,23.4,,,,105.82,100.61,23.53,5.08,43.91,56.86,55.47,25.13,,130.67,,20.19,20.34,110.43,88.56,16.94
2020-01-21,,,,,,,,514.43,330.33,,,,,,,,,5.33,,297.49,,,,,
2020-02-03,123.23,362.34,96.43,21.12,16.26,22.4,,512.16,323.28,105.61,100.62,22.92,5.06,42.61,55.39,54.1,24.74,5.33,125.81,290.35,20.07,20.22,110.65,85.78,15.79
2020-02-17,130.14,375.58,101.72,22.2,17.31,22.79,,,,105.85,100.63,23.71,5.11,43.84,59.82,56.34,25.61,,132.88,,20.25,20.39,110.79,95.22,16.92
2020-02-18,,,,,,,,540.68,335.67,,,,,,,,,5.34,,299.2,,,,,
2020-03-02,111.95,341.38,93.87,19.39,14.75,20.5,,498.62,307.98,104.21,100.55,21.6,4.97,39.74,49.81,51.42,23.43,5.34,114.3,273.58,19.67,19.82,110.54,76.86,15.48
2020-03-16,82.54,258.46,74.27,14.17,10.46,15.93,,394.47,238.04,100.49,100.06,16.65,4.39,30.94,34.17,39.46,18.09,5.22,84.27,210.77,17.26,17.39,107.59,47.66,13.56
2020-04-01,92.66,285.8,83.46,15.92,11.78,17.24,,443.3,262.17,97.66,99.32,18.31,4.28,33.52,37.79,43.5,20.04,5.13,94.62,231.84,16.92,17.04,104.48,51.17,13.49
2020-04-13,,,,,,,,,,,,,,,,,,,,,,,,,14.31
2020-04-14,100.97,306.9,91.97,16.82,12.53,17.89,,488.55,284.28,100.26,99.71,19.65,4.56,35.97,38.68,47.1,21.47,5.22,103.1,248.86,18.04,18.17,107.49,51.65,
2020-04-27,100.63,309.31,93.5,16.75,12.33,18.1,,496.67,287.58,100.94,99.78,19.81,4.53,35.97,37.82,47.63,21.63,5.24,102.75,250.9,18.04,18.17,108.02,49.91,15.08
2020-05-11,102.02,310.61,98.4,16.79,12.5,18.41,,522.8,292.96,100.73,99.86,20.2,4.52,36.81,38.52,48.51,22.13,5.26,104.18,255.84,18.04,18.17,108.57,49.9,15.73
2020-05-25,107.3,314.07,99.65,17.28,13.04,,,,,,,20.43,,37.05,38.13,,,,,,,,108.93,50.39,15.2
2020-05-26,,,,,,18.84,,528.11,299.41,101.38,100.0,,4.58,,,49.59,22.73,5.28,110.66,262.62,18.3,18.44,,,
2020-06-01,,,,,,,,539.88,,102.02,100.1,21.25,4.66,38.76,40.43,50.66,23.2,5.29,,,,,109.36,55.8,15.22
2020-06-02,,,,18.34,13.88,,,,,,,,,,,,,,115.61,,18.78,18.92,,,
2020-06-08,120.71,354.21,104.83,19.43,14.92,20.1,,556.99,323.68,104.15,100.31,22.48,4.81,40.85,45.92,53.53,24.38,5.3,123.28,284.44,19.23,19.37,109.89,66.67,15.9
2020-06-15,,,,18.12,13.83,,,550.01,,103.12,100.29,21.33,4.73,38.76,41.64,50.85,23.22,5.31,114.55,,18.9,19.04,109.95,58.35,15.54
2020-06-22,115.38,334.44,107.26,18.8,14.27,19.42,,569.92,312.41,103.24,100.34,21.8,4.75,39.71,41.97,51.69,23.79,5.31,117.87,275.84,19.02,19.16,110.2,58.94,16.02
2020-06-29,,,,18.66,14.31,,,560.4,,102.93,100.35,21.4,4.74,39.11,42.21,50.63,23.35,5.32,117.56,,18.97,19.11,110.33,59.76,16.09
2020-07-06,119.8,337.85,112.29,19.33,14.92,19.57,,596.65,318.75,103.41,100.41,22.26,4.78,40.41,44.17,52.7,24.31,5.32,122.38,281.81,19.07,19.21,110.42,63.38,16.96
2020-07-13,120.4,335.27,112.26,19.32,14.93,19.24,,596.52,316.37,103.5,100.43,22.17,4.77,40.37,43.77,52.31,24.15,5.33,123.0,280.6,19.07,19.21,110.54,62.3,17.12
2020-07-20,122.72,342.95,115.96,19.65,15.05,19.51,,616.17,326.12,104.02,100.48,22.75,4.8,41.52,44.17,53.87,24.81,5.33,125.36,287.99,19.18,19.32,110.64,63.21,17.09
2020-07-27,120.76,341.73,113.01,19.33,14.64,19.03,,600.52,324.91,104.38,100.53,22.75,4.83,41.53,42.71,53.67,24.78,5.33,123.36,287.84,19.31,19.45,110.82,60.08,17.52
2020-08-03,118.94,342.74,117.04,19.06,14.38,18.8,,621.96,330.54,104.24,100.54,22.87,4.81,42.02,41.77,54.57,24.74,5.34,121.52,289.42,19.27,19.42,110.92,56.77,17.38
2020-08-10,119.32,357.37,117.39,19.1,14.48,18.89,,623.86,337.24,104.6,100.57,23.23,4.84,42.52,42.43,55.67,25.01,5.34,121.9,294.08,19.41,19.55,111.04,58.66,17.9
2020-08-17,121.51,358.16,119.56,19.3,14.76,19.19,,635.33,339.54,104.94,100.6,23.58,4.86,43.16,42.66,56.04,25.46,5.34,124.14,298.31,19.47,19.61,111.1,58.97,17.79
2020-08-24,122.87,364.38,123.14,19.43,14.84,19.14,,654.48,344.64,104.95,100.61,23.81,4.87,43.54,42.84,56.87,25.66,5.34,125.54,301.3,19.5,19.64,111.11,59.0,17.36
2020-08-31,121.7,366.11,128.28,19.16,14.63,,,,,105.01,100.61,24.2,,43.95,42.47,,,,,306.17,,,111.22,58.48,17.0
2020-09-01,,,,,,18.38,,692.0,354.31,,,,4.89,,,58.44,26.22,5.35,124.62,,19.56,19.7,,,
2020-09-07,123.15,362.34,123.11,19.44,14.67,18.64,,654.31,344.37,105.01,100.63,23.74,4.9,43.0,42.31,56.77,25.6,5.35,125.83,,19.61,19.75,111.27,59.44,17.25
2020-09-08,,,,,,,,,,,,,,,,,,,,293.65,,,,,
2020-09-14,124.02,360.69,119.48,19.47,14.73,18.92,,634.97,340.16,104.98,100.64,23.64,4.9,42.75,41.95,56.05,25.54,5.35,126.73,298.94,19.63,19.77,111.29,58.51,17.56
2020-09-21,117.9,349.77,116.33,18.71,13.99,18.22,,618.24,329.89,104.96,100.66,22.97,4.89,41.6,38.84,54.28,24.9,5.35,120.47,290.61,19.57,19.72,111.3,51.89,17.84
2020-09-28,120.99,355.35,120.39,19.09,14.24,18.61,,639.83,337.02,104.68,100.64,23.34,4.85,42.26,39.68,55.49,25.21,5.35,123.62,295.24,19.39,19.53,111.17,52.45,17.59
2020-10-05,120.56,362.66,121.93,19.12,14.33,18.67,,648.02,342.86,105.03,100.67,23.72,4.88,43.13,40.01,56.44,25.62,5.35,123.2,300.1,19.53,19.68,111.21,52.27,17.59
2020-10-12,123.47,371.57,128.07,19.55,14.75,18.86,,680.64,355.61,105.28,100.69,24.46,4.91,44.4,40.79,58.51,26.36,5.35,126.17,309.45,19.66,19.8,111.24,54.41,18.38
2020-10-19,120.8,363.25,123.25,19.07,14.48,18.5,,655.05,344.85,105.2,100.71,23.86,4.9,43.5,39.99,56.75,25.74,5.35,123.45,301.9,19.64,19.78,111.34,52.93,18.22
2020-10-26,114.42,356.75,121.87,18.09,14.01,18.21,,647.71,342.28,105.3,100.71,23.6,4.9,42.79,39.69,56.33,25.35,5.35,116.94,298.53,19.66,19.8,111.35,53.37,18.23
2020-11-02,110.77,346.92,117.44,17.45,13.68,17.78,,624.11,333.21,104.99,100.69,22.93,4.86,41.56,38.8,54.85,24.74,5.35,113.2,290.06,19.49,19.63,111.35,52.32,18.09
2020-11-09,123.05,375.79,125.35,19.55,15.55,19.47,,666.28,357.51,106.0,100.72,24.71,4.97,44.16,44.44,58.77,26.72,5.36,125.76,312.64,19.94,20.09,111.47,61.37,18.67
2020-11-16,123.45,386.14,127.3,20.02,15.79,20.24,,676.64,365.35,106.19,100.73,25.31,4.99,45.08,46.8,60.03,27.21,5.36,126.16,320.17,20.05,20.19,111.48,66.86,19.28
2020-11-23,123.34,381.75,126.19,19.95,15.88,19.96,,670.75,360.53,106.26,100.74,25.17,5.03,44.78,47.46,59.24,27.11,5.36,126.05,318.45,20.15,20.3,111.53,68.37,19.78
2020-11-30,124.88,382.47,130.03,20.25,16.02,19.76,,691.16,365.06,106.39,100.74,25.53,5.05,45.53,47.54,59.96,27.51,5.36,127.62,323.07,20.26,20.41,111.58,69.78,19.2
2020-12-07,124.68,388.25,133.5,20.52,16.31,20.68,,709.68,372.26,106.52,100.74,26.06,5.08,46.23,48.48,61.14,27.97,5.36,127.43,329.73,20.39,20.54,111.63,72.8,20.03
2020-12-14,124.23,385.65,132.08,20.25,16.09,20.6,,702.15,367.88,106.5,100.74,25.9,5.08,45.95,47.6,60.4,27.82,5.36,126.97,327.71,20.38,20.53,111.65,70.71,20.03
2020-12-21,124.44,390.18,134.5,19.99,15.81,20.27,,715.0,372.73,106.51,100.73,26.16,5.08,46.74,46.36,61.19,28.1,5.36,127.19,330.95,20.36,20.51,111.7,67.36,20.15
2020-12-28,129.55,392.55,136.07,20.82,16.48,,,,,,,,,47.23,,,,,,334.97,,,111.71,70.69,20.31
2020-12-29,,,,,,20.86,,723.6,376.03,106.58,100.72,26.53,5.08,,48.38,61.72,28.52,5.36,132.13,,20.38,20.53,,,
2021-01-04,128.94,390.22,134.54,20.84,16.39,20.76,,715.28,373.44,106.6,100.71,26.41,5.1,47.28,48.02,61.28,28.51,5.37,131.8,334.18,20.43,20.58,111.74,69.6,20.84
2021-01-11,130.91,400.42,136.75,21.34,16.8,21.48,,727.01,383.57,106.85,100.71,27.01,5.12,48.57,49.75,62.93,29.17,5.37,133.81,341.76,20.48,20.63,111.82,73.4,22.29
2021-01-18,130.08,397.88,135.7,21.31,16.79,21.23,,721.41,380.45,106.63,100.7,26.85,5.1,48.64,49.77,62.41,28.94,5.37,132.96,,20.46,20.61,111.83,72.74,22.58
2021-01-19,,,,,,,,,,,,,,,,,,,,342.09,,,,,
2021-01-25,128.16,399.82,142.89,21.15,16.5,20.97,,759.64,389.28,106.66,100.7,27.28,5.12,49.6,47.85,63.84,29.45,5.37,130.99,345.17,20.51,20.67,111.91,67.32,23.19
2021-02-01,127.95,390.13,140.41,21.01,16.43,20.43,,746.44,381.13,106.55,100.7,26.7,5.11,48.46,47.29,62.54,28.93,5.37,130.78,337.77,20.49,20.64,111.93,66.96,22.5
2021-02-08,132.01,405.27,145.16,21.6,17.16,20.61,,771.74,395.54,106.87,100.69,27.68,5.15,50.09,50.03,64.9,30.0,5.37,134.93,350.09,20.62,20.77,111.95,74.3,23.12
2021-02-15,132.47,406.48,146.36,22.01,17.62,21.35,,778.12,397.63,106.92,100.69,28.02,5.15,50.54,51.73,65.23,30.34,5.38,135.41,,20.64,20.79,112.0,77.4,
2021-02-16,,,,,,,,,,,,,,,,,,,,354.22,,,,,
2021-02-17,,,,,,,,,,,,,,,,,,,,,,,,,24.01
2021-02-22,130.97,407.45,140.19,21.71,17.5,20.93,,745.37,391.89,106.92,100.69,27.62,5.15,49.96,51.98,64.31,29.91,5.38,133.87,349.27,20.65,20.8,112.04,78.2,23.75
2021-03-01,131.54,407.86,140.82,21.89,17.7,20.89,,748.71,394.55,106.78,100.68,27.59,5.14,49.79,52.76,64.78,29.81,5.37,134.47,348.85,20.6,20.75,111.95,80.14,
2021-03-02,,,,,,,,,,,,,,,,,,,,,,,,,23.24
2021-03-08,135.0,411.27,130.4,22.03,17.99,21.36,,693.33,386.5,106.8,100.66,27.01,5.13,49.36,55.05,63.43,29.19,5.37,138.0,341.38,20.59,20.74,111.91,85.07,23.17
2021-03-15,135.76,426.4,138.72,22.39,18.15,21.49,,737.57,401.61,106.71,100.66,28.0,5.15,51.07,54.43,65.95,30.2,5.37,138.77,353.94,20.66,20.81,111.8,82.91,23.63
2021-03-22,137.59,423.52,138.77,22.37,18.13,21.43,,737.83,398.8,106.62,100.66,27.89,5.14,51.5,54.33,65.48,30.07,5.37,140.64,352.5,20.63,20.78,111.77,82.09,23.33
2021-04-01,139.09,429.17,137.48,22.82,18.37,21.49,,731.0,401.92,106.57,100.65,27.92,5.15,51.63,54.5,66.0,30.21,5.37,142.18,352.83,20.66,20.82,111.78,81.9,24.13
2021-04-05,,,,,,,,,,,,,,,,,,,,,,,,,24.15
2021-04-06,142.77,432.58,143.99,23.26,18.84,21.77,,765.66,412.45,106.89,100.64,28.58,5.17,52.67,55.59,67.71,30.99,5.37,145.95,361.25,20.74,20.89,111.79,83.64,
2021-04-12,142.78,436.65,146.54,23.21,18.82,21.99,,779.21,418.01,106.93,100.64,28.9,5.18,53.28,55.62,68.62,31.33,5.37,145.97,365.23,20.78,20.93,110.95,82.83,24.28
2021-04-19,144.22,440.9,147.48,23.57,18.98,22.37,,784.16,421.63,107.06,100.64,29.27,5.19,53.93,56.0,69.21,31.75,5.38,147.43,369.97,20.79,20.94,111.82,84.29,24.83
2021-04-26,143.52,439.73,148.72,23.66,18.92,22.26,,790.79,424.15,107.02,100.63,29.4,5.18,53.89,54.89,69.62,31.91,5.38,146.73,371.56,20.76,20.92,111.84,83.0,25.46
2021-05-03,142.84,441.4,146.32,23.6,19.05,,,,,,,29.33,,53.88,56.05,,,,,370.74,,,111.84,87.27,24.88
2021-05-04,,,,,,22.14,,763.68,421.88,107.06,100.63,,5.19,,,69.24,31.52,5.38,142.38,,20.8,20.95,,,
2021-05-10,144.26,449.67,141.68,23.88,19.41,22.81,,753.39,424.41,107.1,100.62,29.49,5.19,54.78,57.36,69.65,31.95,5.38,147.48,372.6,20.8,20.95,111.87,91.01,24.77
2021-05-17,144.16,444.43,141.2,23.85,19.4,22.53,,750.87,422.0,107.06,100.62,29.24,5.18,54.22,57.15,69.25,31.59,5.38,147.39,369.3,20.76,20.92,111.96,92.33,22.2
2021-05-24,,,,,,22.62,,769.53,425.59,106.92,100.6,29.57,5.18,54.6,57.44,69.83,32.01,5.38,,,,,112.0,92.68,23.39
2021-05-25,144.76,444.48,144.87,23.96,19.49,,,,,,,,,,,,,,148.0,373.42,20.79,20.94,,,
2021-06-01,144.35,447.46,145.18,23.96,19.59,22.53,,772.06,426.39,106.95,100.6,29.67,5.19,54.96,57.86,69.93,32.11,5.38,148.98,375.57,20.85,21.01,112.0,93.73,24.68
2021-06-07,146.74,448.78,146.43,24.38,19.95,22.72,,778.71,428.78,107.05,100.6,29.93,5.21,55.68,58.47,70.36,32.4,5.38,150.02,378.02,20.91,21.06,112.04,95.84,24.54
2021-06-14,146.7,445.79,149.88,24.65,19.99,22.95,,797.1,431.82,107.11,100.6,30.12,5.22,55.58,58.12,70.86,32.63,5.38,149.99,380.46,20.98,21.13,112.03,94.3,24.94
2021-06-21,146.04,439.14,149.98,24.26,19.74,22.68,,797.65,428.79,107.05,100.58,29.74,5.21,54.7,57.21,70.35,32.26,5.38,149.31,375.73,20.94,21.1,112.07,90.5,24.66
2021-06-28,145.57,444.36,154.08,24.29,19.78,22.73,,819.46,435.51,107.07,100.58,30.18,5.22,55.46,56.83,71.48,32.79,5.38,148.84,381.18,20.95,21.1,112.05,89.85,25.28
2021-07-05,146.58,450.95,156.24,24.31,19.89,23.03,,830.96,441.89,107.09,100.58,30.44,5.21,56.06,57.45,72.52,33.12,5.38,149.87,,20.95,21.11,112.0,91.23,25.88
2021-07-06,,,,,,,,,,,,,,,,,,,,383.52,,,,,
2021-07-12,147.78,453.66,157.84,24.35,19.81,22.92,,839.46,445.25,107.07,100.57,30.62,5.22,56.41,56.77,73.07,33.3,5.38,151.1,386.8,20.96,21.11,112.02,88.12,25.64
2021-07-19,141.62,440.28,154.34,23.35,18.91,22.02,,820.86,432.5,107.0,100.56,29.7,5.22,54.78,53.72,70.96,32.42,5.38,144.8,375.15,20.96,21.11,112.0,82.22,25.73
2021-07-26,146.15,455.6,160.46,24.47,20.03,22.6,,853.4,449.2,107.01,100.56,30.74,5.23,56.64,57.1,73.71,33.53,5.38,149.43,388.4,20.98,21.13,112.0,89.28,25.27
2021-08-02,145.67,451.6,158.74,24.67,20.07,22.79,,844.2,445.7,107.0,100.56,30.71,5.24,56.46,56.86,73.14,33.58,5.38,148.95,388.0,21.01,21.17,111.98,88.41,25.56
2021-08-09,147.32,455.09,160.56,25.22,20.64,22.98,,853.9,450.39,107.02,100.54,30.92,5.25,56.64,59.0,73.91,33.87,5.39,150.64,390.6,21.06,21.22,111.91,93.54,26.06
2021-08-16,149.0,462.06,160.66,25.36,20.77,23.13,,854.44,455.34,106.96,100.54,31.18,5.25,57.55,59.3,74.73,34.17,5.39,152.37,393.93,21.07,21.22,111.94,93.44,25.13
2021-08-23,148.32,458.55,162.5,25.25,20.69,23.04,,864.26,455.5,106.9,100.53,31.1,5.25,57.07,58.64,74.75,34.27,5.39,151.67,392.9,21.06,21.22,111.99,91.43,24.91
2021-08-30,148.64,459.4,165.59,25.39,20.83,,,,,,,31.45,,57.72,58.62,,,,,397.26,,,112.0,91.79,26.03
2021-08-31,,,,,,23.1,,879.52,459.98,106.91,100.52,,5.25,,,75.5,34.49,5.39,151.49,,21.08,21.23,,,
