name,data_id,nsin,isin,initial_fee,ongoing_charges,capitalization,type,investment_focus,volume,performance_cy,performance_1y,performance_3y,performance_5y,volatility_cy,volatility_1y,volatility_3y,volatility_5y,max_drawdown_cy,max_drawdown_1y,max_drawdown_3y,max_drawdown_5y,months_positive_cy,capitalization_amount,capitalization_currency,performance_1m,performance_6m,volatility_1m,outperformance_3m,outperformance_1y
THEMATICS-WATER-FUND-I-A-EUR-ACC-Fonds-LU1951228227,264823178,A2PP58,LU1951228227,4.0,1.2,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",203.23,0.51,1.42,,,13.66,27.24,,,-4.42,-33.83,,,,,,,,,,
THEMATICS-WATER-FUND-R-A-EUR-ACC-Fonds-LU1951229035,264823180,A2PP59,LU1951229035,4.0,2.0,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",203.23,0.43,0.56,,,13.68,27.25,,,-4.44,-33.88,,,,,,,,,,
VARIOPARTNER-SICAV-TARENO-GLOBAL-WATER-SOLUTIONS-FUND-A-EUR-DIS-Fonds-LU2001709034,267391101,A2PP7E,LU2001709034,3.0,1.96,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",154.4,0.83,6.28,,,19.66,30.49,,,-5.36,-35.4,,,,,,,,,,
VARIOPARTNER-SICAV-TARENO-GLOBAL-WATER-SOLUTIONS-FUND-A-CHF-DIS-H-Fonds-LU2001709547,267391105,A2PP7F,LU2001709547,0.0,2.02,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",154.4,0.83,4.98,,,19.69,30.49,,,-5.36,-35.45,,,,,,,,,,
VARIOPARTNER-SICAV-TARENO-GLOBAL-WATER-SOLUTIONS-FUND-I-EUR-ACC-Fonds-LU2001709976,267391107,A2PP7G,LU2001709976,3.0,1.1,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",154.4,0.89,8.39,,,19.64,30.53,,,-5.34,-35.35,,,,,,,,,,
VARIOPARTNER-SICAV-TARENO-GLOBAL-WATER-SOLUTIONS-FUND-N-EUR-ACC-Fonds-LU2001710396,267391109,A2PP7H,LU2001710396,0.0,1.14,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",154.4,0.89,7.17,,,19.64,30.49,,,-5.34,-35.35,,,,,,,,,,
CAPITAL-GROUP-NEW-ECONOMY-FUND-LUX-Z-USD-ACC-Fonds-LU2032731189,273224723,A2PP9J,LU2032731189,5.25,0.9,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",392.51,-0.15,16.45,,,18.48,29.43,,,-4.46,-30.83,,,,,,,,,,
TERRASSISI-AKTIEN-I-AMI-C-EUR-DIS-Fonds-DE000A2PPKS1,294097406,A2PPKS,DE000A2PPKS1,4.5,0.94,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",,-1.25,,,,12.71,,,,-3.5,,,,,,,,,,,
ERSTE-FUTURE-INVEST-R01-EUR-ACC-Fonds-AT0000A296E8,270609379,A2PPMR,AT0000A296E8,5.0,1.79,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",333.27,4.64,31.7,,,13.35,25.46,,,-2.75,-29.89,,,100.0,,,,,,,
ERSTE-FUTURE-INVEST-R01-EUR-Fonds-AT0000A296F5,270754210,A2PPMS,AT0000A296F5,5.0,1.79,Vollthesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",333.27,4.65,31.71,,,13.35,25.45,,,-2.75,-29.89,,,100.0,,,,,,,
ERSTE-FUTURE-INVEST-R01-EUR-DIS-Fonds-AT0000A296D0,270609383,A2PPMT,AT0000A296D0,5.0,1.79,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",333.27,4.65,31.69,,,13.37,25.46,,,-2.75,-29.9,,,100.0,,,,,,,
ERSTE-FUTURE-INVEST-D02-EUR-ACC-Fonds-AT0000A296G3,270754226,A2PPMU,AT0000A296G3,5.0,0.85,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",333.27,4.73,32.72,,,13.36,25.45,,,-2.73,-29.88,,,100.0,,,,,,,
CPR-INVEST-SOCIAL-IMPACT-A2-EUR-ACC-Fonds-LU2036821820,305842363,A2PPRV,LU2036821820,5.0,2.25,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",65.79,2.4,,,,13.56,,,,-3.72,,,,,,,,,,,
UBS-LUX-EQUITY-FUND-GLOBAL-SUSTAINABLE-USD-U-X-ACC-Fonds-LU2038037458,0,A2PPUH,LU2038037458,5.0,0.02,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",1.06,0.37,9.34,,,16.24,27.93,,,-3.88,-33.73,,,,,,,,,,
CREDIT-SUISSE-LUX-EDUTAINMENT-EQUITY-FUND-B-USD-ACC-Fonds-LU2022170018,279491250,A2PQ7M,LU2022170018,5.0,1.85,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",1.38,5.59,20.76,,,17.72,28.7,,,-2.13,-35.25,,,,,,,,,,
CREDIT-SUISSE-LUX-EDUTAINMENT-EQUITY-FUND-BH-EUR-ACC-H-Fonds-LU2022170281,279491257,A2PQ7N,LU2022170281,5.0,1.94,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",1.38,4.69,29.71,,,17.72,28.69,,,-2.14,-35.47,,,,,,,,,,
ALLIANZ-GIF-ALLIANZ-BEST-STYLES-GLOBAL-EQUITY-SRI-W20-EUR-DIS-Fonds-LU2042551569,275309621,A2PQE8,LU2042551569,0.0,0.51,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",475.65,0.96,4.23,,,14.12,26.34,,,-3.09,-31.54,,,100.0,,,,,,,
RAIFFEISEN-NACHHALTIGKEIT-AKTIEN-SZ-EUR-ACC-Fonds-AT0000A296N9,266858516,A2PQQ7,AT0000A296N9,0.0,0.57,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",549.39,0.28,4.57,,,10.61,25.95,,,-3.5,-30.14,,,,,,,,,,
RAIFFEISEN-NACHHALTIGKEIT-MOMENTUM-SZ-EUR-ACC-Fonds-AT0000A296P4,266858517,A2PQQ9,AT0000A296P4,0.0,0.59,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",269.35,-0.42,8.33,,,11.79,27.43,,,-3.38,-34.53,,,,,,,,,,
JANUS-HENDERSON-HORIZON-GLOBAL-SUSTAINABLE-EQUITY-FUND-A2-EUR-ACC-H-Fonds-LU1983259885,266403373,A2PQQK,LU1983259885,5.0,1.94,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",,-0.49,30.24,,,16.18,26.55,,,-4.76,-31.18,,,,,,,,,,
JANUS-HENDERSON-HORIZON-GLOBAL-SUSTAINABLE-EQUITY-FUND-HB2-EUR-ACC-Fonds-LU1984711942,271149729,A2PQQQ,LU1984711942,5.0,0.81,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",,0.66,21.51,,,15.04,25.53,,,-4.73,-30.85,,,,,,,,,,
CREDIT-SUISSE-LUX-SECURITY-EQUITY-A-USD-DIS-Fonds-LU1561147585,271248114,A2PQT3,LU1561147585,5.0,1.83,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",2.63,1.97,13.46,,,14.59,30.14,,,-3.0,-33.08,,,,,,,,,,
CREDIT-SUISSE-LUX-SECURITY-EQUITY-A-EUR-DIS-Fonds-LU2042518436,271248115,A2PQUX,LU2042518436,5.0,1.83,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",2.63,2.13,13.2,,,14.54,30.05,,,-2.89,-33.12,,,,,,,,,,
ROBECO-QI-GLOBAL-SUSTAINABLE-CONSERVATIVE-EQUITIES-Z-EUR-ACC-Fonds-LU1821197925,266403381,A2PQV3,LU1821197925,0.0,0.01,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",94.73,0.86,-8.67,,,9.86,24.04,,,-2.67,-33.96,,,,,,,,,,
ROBECO-SUSTAINABLE-GLOBAL-STARS-EQUITIES-Z-EUR-ACC-Fonds-LU0579356428,269405701,A2PQVV,LU0579356428,0.0,0.01,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",265.37,,,,,,,,,,,,,,,,,,,,
BAILLIE-GIFFORD-GLOBAL-STEWARDSHIP-FUND-A-EUR-ACC-Fonds-IE00BK5TW834,270435558,A2PR3A,IE00BK5TW834,5.0,1.65,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",294.32,6.34,61.39,,,19.97,32.13,,,-3.94,-31.89,,,100.0,,,,,,,
BAILLIE-GIFFORD-WORLDWIDE-POSITIVE-CHANGE-FUND-A-EUR-ACC-Fonds-IE00BK5TW941,270435620,A2PR3D,IE00BK5TW941,5.0,1.65,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",935.16,10.78,77.19,,,21.98,31.0,,,-4.56,-29.84,,,100.0,,,,,,,
ERSTE-FUTURE-INVEST-R01-HUF-Fonds-AT0000A2AEV4,271143300,A2PR48,AT0000A2AEV4,5.0,1.79,Vollthesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",333.27,5.01,31.68,,,15.78,25.8,,,-3.14,-27.58,,,100.0,,,,,,,
CAPITAL-GROUP-NEW-ECONOMY-FUND-LUX-B-EUR-ACC-Fonds-LU2050929277,273224729,A2PR67,LU2050929277,5.25,1.53,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",392.51,-0.18,15.77,,,18.67,30.0,,,-4.69,-30.91,,,,,,,,,,
CAPITAL-GROUP-NEW-ECONOMY-FUND-LUX-Z-EUR-ACC-Fonds-LU2050928030,273224753,A2PR7D,LU2050928030,5.25,0.9,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",392.51,-0.17,16.46,,,18.64,30.01,,,-4.66,-30.95,,,,,,,,,,
CREDIT-SUISSE-LUX-EDUTAINMENT-EQUITY-FUND-UBHP-EUR-ACC-H-Fonds-LU2025864658,279888783,A2PRB7,LU2025864658,5.0,1.05,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",1.38,4.19,26.2,,,16.3,28.12,,,-1.7,-35.24,,,,,,,,,,
CREDIT-SUISSE-LUX-EDUTAINMENT-EQUITY-FUND-EBP-USD-ACC-Fonds-LU2025863254,276708257,A2PRDQ,LU2025863254,3.0,0.82,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",1.38,5.09,17.05,,,16.29,28.19,,,-1.7,-34.95,,,,,,,,,,
STOREBRAND-SICAV-STOREBRAND-GLOBAL-SOLUTIONS-LUX-B-EUR-ACC-Fonds-LU1932658476,276173254,A2PREJ,LU1932658476,3.0,0.8,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",,2.52,27.29,,,20.16,29.08,,,-5.18,-34.35,,,,,,,,,,
STOREBRAND-SICAV-STOREBRAND-GLOBAL-ESG-PLUS-LUX-B-EUR-ACC-Fonds-LU1932670927,276173255,A2PREK,LU1932670927,3.0,0.5,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",,-0.03,6.09,,,13.34,28.0,,,-3.64,-33.23,,,,,,,,,,
CREDIT-SUISSE-LUX-EDUTAINMENT-EQUITY-FUND-DBP-USD-ACC-Fonds-LU2025863171,279491313,A2PRGA,LU2025863171,0.0,0.14,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",1.38,5.14,19.06,,,16.22,28.13,,,-1.69,-34.85,,,,,,,,,,
CAPITAL-GROUP-NEW-ECONOMY-FUND-LUX-B-USD-ACC-Fonds-LU2050929863,273224780,A2PRS6,LU2050929863,5.25,1.53,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",392.51,-0.23,15.82,,,18.43,29.37,,,-4.43,-30.8,,,,,,,,,,
GENEON-NACHHALTIGE-AKTIEN-A-EUR-DIS-Fonds-DE000A2PS2N3,278372298,A2PS2N,DE000A2PS2N3,5.0,2.3,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",21.57,2.14,9.27,,,13.92,25.94,,,-3.17,-33.01,,,,,,,,,,
GENEON-NACHHALTIGE-AKTIEN-B-EUR-DIS-Fonds-DE000A2PS2P8,278372299,A2PS2P,DE000A2PS2P8,5.0,1.3,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",21.57,2.23,10.32,,,13.91,25.88,,,-3.14,-32.92,,,,,,,,,,
HMT-EURO-AKTIEN-PROTECT-ESG-I-EUR-DIS-Fonds-DE000A2PS3G5,293468656,A2PS3G,DE000A2PS3G5,5.0,1.0,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",25.07,-0.07,,,,5.05,,,,-1.4,,,,,,,,,,,
HMT-EURO-AKTIEN-PROTECT-ESG-R-EUR-DIS-Fonds-DE000A2PS3H3,302722108,A2PS3H,DE000A2PS3H3,5.0,1.3,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",25.07,-0.09,,,,5.06,,,,-1.41,,,,,,,,,,,
EDR-SICAV-EURO-SUSTAINABLE-GROWTH-O-EUR-DIS-Fonds-FR0013444049,270489596,A2PS5J,FR0013444049,0.0,1.03,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",467.11,0.96,6.42,,,11.4,26.93,,,-2.1,-33.74,,,,,,,,,,
AXA-WORLD-FUNDS-GLOBAL-FACTORS-SUSTAINABLE-EQUITY-I-EUR-DIS-Fonds-LU2057845435,272572123,A2PS5K,LU2057845435,0.0,0.26,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",835.6,-1.33,-2.44,,,12.36,28.66,,,-3.43,-32.93,,,,,,,,,,
JPMORGAN-FUNDS-EMERGING-MARKETS-SUSTAINABLE-EQUITY-A-USD-ACC-Fonds-LU2051468812,274033537,A2PSH5,LU2051468812,5.0,1.8,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",470.19,2.9,16.68,,,13.99,25.92,,,-4.17,-29.11,,,,,,,,,,
JPMORGAN-FUNDS-EMERGING-MARKETS-SUSTAINABLE-EQUITY-A-USD-DIS-Fonds-LU2051468903,274033540,A2PSH6,LU2051468903,5.0,1.8,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",470.19,2.89,16.71,,,13.97,25.91,,,-4.18,-29.11,,,,,,,,,,
JPMORGAN-FUNDS-EMERGING-MARKETS-SUSTAINABLE-EQUITY-A-EUR-ACC-Fonds-LU2051469034,274033541,A2PSH7,LU2051469034,5.0,1.8,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",470.19,3.27,16.39,,,16.01,25.04,,,-4.42,-28.57,,,,,,,,,,
JPMORGAN-FUNDS-EMERGING-MARKETS-SUSTAINABLE-EQUITY-A-EUR-DIS-Fonds-LU2051469117,274033542,A2PSH8,LU2051469117,5.0,1.8,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",470.19,3.27,16.39,,,16.0,25.03,,,-4.42,-28.56,,,,,,,,,,
JPMORGAN-FUNDS-EMERGING-MARKETS-SUSTAINABLE-EQUITY-C-USD-ACC-Fonds-LU2051469208,274033546,A2PSH9,LU2051469208,0.0,1.05,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",470.19,2.98,17.6,,,14.01,25.93,,,-4.16,-29.06,,,,,,,,,,
JPMORGAN-FUNDS-EMERGING-MARKETS-SUSTAINABLE-EQUITY-C-USD-DIS-Fonds-LU2051469380,274033549,A2PSJA,LU2051469380,0.0,1.05,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",470.19,2.95,17.57,,,13.99,25.92,,,-4.16,-29.06,,,,,,,,,,
JPMORGAN-FUNDS-EMERGING-MARKETS-SUSTAINABLE-EQUITY-C-EUR-ACC-Fonds-LU2051469463,274033550,A2PSJB,LU2051469463,0.0,1.05,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",470.19,3.34,17.28,,,15.99,25.03,,,-4.4,-28.52,,,,,,,,,,
JPMORGAN-FUNDS-EMERGING-MARKETS-SUSTAINABLE-EQUITY-C-EUR-DIS-Fonds-LU2051469547,274033551,A2PSJC,LU2051469547,0.0,1.05,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",470.19,3.33,17.28,,,16.0,25.03,,,-4.4,-28.52,,,,,,,,,,
JPMORGAN-FUNDS-EMERGING-MARKETS-SUSTAINABLE-EQUITY-I-EUR-ACC-Fonds-LU2051469620,274033552,A2PSJD,LU2051469620,0.0,1.01,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",470.19,3.33,17.32,,,16.01,25.03,,,-4.4,-28.52,,,,,,,,,,
BLACKROCK-GLOBAL-FUNDS-CIRCULAR-ECONOMY-A2-USD-ACC-Fonds-LU2041044095,283947657,A2PSK2,LU2041044095,5.0,1.81,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",1.21,-0.46,9.43,,,18.43,26.07,,,-4.64,-31.98,,,,,,,,,,
BLACKROCK-GLOBAL-FUNDS-CIRCULAR-ECONOMY-A2-EUR-ACC-Fonds-LU2041044178,283947130,A2PSK3,LU2041044178,5.0,1.81,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",1.21,-0.19,9.08,,,15.62,24.53,,,-4.47,-31.94,,,,,,,,,,
BLACKROCK-GLOBAL-FUNDS-CIRCULAR-ECONOMY-D2-USD-ACC-Fonds-LU2041044251,269904850,A2PSK4,LU2041044251,5.0,0.99,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",1.21,-0.37,10.21,,,18.34,26.04,,,-4.66,-31.96,,,,,,,,,,
BLACKROCK-GLOBAL-FUNDS-CIRCULAR-ECONOMY-D2-EUR-ACC-Fonds-LU2041044335,269904851,A2PSK5,LU2041044335,5.0,0.99,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",1.21,-0.09,9.98,,,15.43,24.47,,,-4.42,-31.84,,,,,,,,,,
NORDEA-1-GLOBAL-STARS-EQUITY-FUND-HA-EUR-DIS-H-Fonds-LU2022068329,271513758,A2PSPU,LU2022068329,5.0,1.79,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",1.41,-0.78,17.66,,,13.54,25.71,,,-4.09,-32.23,,,,,,,,,,
NORDLUX-PRO-FONDSMANAGEMENT-ESG-AKTIEN-GLOBAL-A-EUR-ACC-Fonds-LU2060922031,282280183,A2PSWP,LU2060922031,5.0,1.78,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",23.52,3.36,,,,8.22,,,,-1.9,,,,,,,,,,,
NORDLUX-PRO-FONDSMANAGEMENT-ESG-AKTIEN-GLOBAL-B-EUR-DIS-Fonds-LU2060922387,282280185,A2PSWQ,LU2060922387,5.0,1.78,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",23.52,3.32,,,,8.25,,,,-1.93,,,,,,,,,,,
BNP-PARIBAS-EASY-MSCI-EMERGING-SRI-S-SERIES-5-CAPPED-UCITS-ETF-USD-ACC-Fonds-LU1291098157,270381977,A2PSZS,LU1291098157,0.0,0.45,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",868.27,2.31,11.34,,,17.76,27.49,,,-5.31,-36.45,,,,,,,,,,
MIROVA-WOMEN-LEADERS-EQUITY-FUND-R-A-EUR-ACC-Fonds-LU1956003765,272536692,A2PT9N,LU1956003765,4.0,1.82,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",147.71,0.68,10.3,,,12.86,28.43,,,-3.36,-31.77,,,,,,,,,,
BNP-PARIBAS-EASY-MSCI-WORLD-SRI-S-SERIES-5-CAPPED-PRIVILEGE-EUR-ACC-H-Fonds-LU1291108998,270564963,A2PTGD,LU1291108998,3.0,0.25,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",631.42,-0.15,16.8,,,12.92,27.38,,,-3.33,-30.78,,,,,,,,,,
KEPLER-ETHIK-AKTIENFONDS-IT-VV-EUR-ACC-Fonds-AT0000A2AXL5,274470329,A2PTYP,AT0000A2AXL5,4.0,1.09,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",173.54,0.71,5.21,,,12.05,28.84,,,-4.21,-34.54,,,100.0,,,,,,,
NN-L-CLIMATE-ENVIRONMENT-P-EUR-DIS-Fonds-LU2033393484,276273267,A2PU06,LU2033393484,3.0,1.8,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",173.94,-0.75,21.34,,,16.77,27.68,,,-5.28,-31.63,,,,,,,,,,
BNPP-GLOBAL-MULTI-FACTOR-EQUITY-PRIVILEGE-USD-ACC-Fonds-LU1956137456,273299170,A2PU0N,LU1956137456,3.0,0.8,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",8.28,,-3.76,,,,31.05,,,,-36.22,,,,,,,,,,
BNPP-GLOBAL-MULTI-FACTOR-EQUITY-PRIVILEGE-USD-DIS-Fonds-LU1956137530,273299172,A2PU0P,LU1956137530,3.0,0.8,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",8.28,,-3.46,,,,31.04,,,,-36.22,,,,,,,,,,
JPMORGAN-FUNDS-EUROPE-SUSTAINABLE-SMALL-CAP-EQUITY-C-EUR-ACC-Fonds-LU2076839492,277013460,A2PU5X,LU2076839492,0.0,1.0,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",258.21,-1.29,8.04,,,16.84,30.57,,,-5.44,-44.33,,,,,,,,,,
JPMORGAN-FUNDS-EUROPE-SUSTAINABLE-SMALL-CAP-EQUITY-A-EUR-ACC-Fonds-LU2076839146,277013461,A2PU5Y,LU2076839146,5.0,1.8,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",258.21,-1.35,7.19,,,16.82,30.56,,,-5.48,-44.36,,,,,,,,,,
RAIFFEISEN-NACHHALTIGKEIT-EM-AKTIEN-SZ-EUR-ACC-Fonds-AT0000A2B6X0,275653083,A2PU9B,AT0000A2B6X0,0.0,0.95,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",47.55,5.62,18.82,,,21.12,24.69,,,-6.75,-32.27,,,100.0,,,,,,,
AMUNDI-FUNDS-GLOBAL-ECOLOGY-ESG-A2-EUR-ACC-Fonds-LU2070309450,275058891,A2PUV2,LU2070309450,4.5,2.2,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",2.12,1.46,9.86,,,17.32,25.37,,,-3.92,-31.93,,,,,,,,,,
FONDITA-2000-I-EUR-ACC-Fonds-FI4000411178,276828452,A2PV77,FI4000411178,0.0,1.2,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",,0.62,11.06,,,16.93,26.31,,,-4.16,-36.2,,,,,,,,,,
FONDITA-SUSTAINABLE-EUROPE-I-EUR-ACC-Fonds-FI4000411194,276828454,A2PV78,FI4000411194,0.0,1.2,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",,3.21,42.42,,,28.44,33.69,,,-5.88,-38.32,,,,,,,,,,
NN-L-CLIMATE-ENVIRONMENT-R-EUR-DIS-Fonds-LU2033393567,276273278,A2PVAS,LU2033393567,3.0,1.05,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",173.94,-0.68,22.25,,,16.77,27.68,,,-5.24,-31.59,,,,,,,,,,
VARIOPARTNER-SICAV-TARENO-GLOBAL-WATER-SOLUTIONS-FUND-A-USD-DIS-Fonds-LU2057889995,275260589,A2PVRJ,LU2057889995,3.0,2.2,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",154.4,0.75,6.51,,,20.63,30.98,,,-5.83,-35.59,,,,,,,,,,
VARIOPARTNER-SICAV-TARENO-GLOBAL-WATER-SOLUTIONS-FUND-I-USD-ACC-Fonds-LU2057889565,275260601,A2PVRK,LU2057889565,3.0,1.34,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",154.4,0.82,7.41,,,20.59,30.98,,,-5.78,-35.55,,,,,,,,,,
BAILLIE-GIFFORD-WORLDWIDE-POSITIVE-CHANGE-FUND-A-USD-ACC-Fonds-IE00BK70ZP28,278701328,A2PW61,IE00BK70ZP28,5.0,1.65,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",935.16,10.34,77.92,,,21.36,31.27,,,-4.71,-30.01,,,100.0,,,,,,,
ALLIANZ-GIF-ALLIANZ-GLOBAL-SUSTAINABILITY-AM-USD-DIS-H-Fonds-LU2089283258,278255013,A2PWH6,LU2089283258,5.0,1.85,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",1.36,0.07,-5.54,,,16.64,25.55,,,-4.05,-30.65,,,,,,,,,,
ALLIANZ-GIF-ALLIANZ-GLOBAL-WATER-WT4-EUR-ACC-Fonds-LU2092388458,277501108,A2PWN7,LU2092388458,0.0,0.91,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",287.89,2.33,2.08,,,20.73,28.07,,,-4.98,-30.2,,,100.0,,,,,,,
FOCUS-EQUITABLE-VALUES-RA-EUR-DIS-Fonds-AT0000A2CFU9,281550526,A2PX9Q,AT0000A2CFU9,0.0,1.57,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",44.12,1.48,,,,8.84,,,,-2.49,,,,100.0,,,,,,,
STOREBRAND-SICAV-STOREBRAND-GLOBAL-ESG-PLUS-LUX-I-EUR-ACC-Fonds-LU1932673434,284728258,A2PXC1,LU1932673434,3.0,0.4,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",,-0.02,,,,13.34,,,,-3.64,,,,,,,,,,,
STOREBRAND-SICAV-STOREBRAND-GLOBAL-SOLUTIONS-LUX-I-EUR-ACC-Fonds-LU1932660886,284728262,A2PXCZ,LU1932660886,3.0,0.7,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",,2.53,,,,20.16,,,,-5.18,,,,,,,,,,,
ALLIANZ-GIF-ALLIANZ-GLOBAL-SUSTAINABILITY-I-GBP-DIS-H-Fonds-LU2093607054,280708025,A2PXHL,LU2093607054,2.0,0.96,Ausschüttend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",1.36,0.02,-3.14,,,16.65,25.43,,,-4.05,-31.01,,,,,,,,,,
COMGEST-GROWTH-EUROPE-PLUS-EUR-ACC-Fonds-IE00BK5X3Y87,291649891,A2PXNL,IE00BK5X3Y87,4.0,1.6,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",325.23,-2.35,,,,12.0,,,,-3.95,,,,,,,,,,,
LEGG-MASON-CLEARBRIDGE-US-EQUITY-SUSTAINABILITY-LEADERS-A-USD-ACC-Fonds-IE00BKVL7J92,286796170,A2PYQK,IE00BKVL7J92,5.0,1.7,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",434.2,-0.43,,,,19.17,,,,-4.77,,,,,,,,,,,
LEGG-MASON-CLEARBRIDGE-US-EQUITY-SUSTAINABILITY-LEADERS-A-SEK-ACC-Fonds-IE00BK72LH22,280455444,A2PYUW,IE00BK72LH22,5.0,1.5,Thesaurierend,Aktienfonds,"Aktien Ethik, Nachhaltigkeit",434.2,-0.45,12.57,,,17.06,30.39,,,-4.28,-27.94,,,,,,,,,,
